Unit_Code,Spring_ID,MOJN_SpringCode,ComplexName,LocationName,LocationType_Label,LandOwnership_Label,ComplexStatus_Label,X_UTM_NAD83_11N,Y_UTM_NAD83_11N,Lon_WGS84,Lat_WGS84,ElevationDEM_m,BuildingProximity,ElevationBand,EventDate,VisitType_Label,SpringHabitat_Label,DissolvedOxygen_mg_per_l,SpringbrookLength_m,Temperature_C,SpConductivity_microSiemens_per_cm,pH,DischargeFlag_Code,Discharge_liters_per_minute,WaterDepth_cm,WaterWidth_m,Notes,FieldnoteNumber,LocateStatus_Label,DischargeClass_Description,Event_ID,Diversion,Dredging,Drying,Fire,Flooding,Livestock,Other,Overall,Recreation,Residence
DEVA,BIG0092,DEVA_P_BIG0092,Nevares,Bighorn Seep F,Spring,Park,Not representative,516136,4040360,-116.8197984,36.50844463,283,> 75m,2,1/31/2005,First Visit,Helocrene,4.97,70,15.9,816,7.8,,1,1,0.1,"Needlegrass, skirpus, mojave thistle, goldenrod.

Fauna: dragonfly larvae



5/8/05 (PS)  I was not present for the surveying of this spring.",PS05-125,Located,<= 1 L/sec,53,,,,,Slight disturbance,,,Slight disturbance,,
DEVA,BIG0817,DEVA_P_BIG0817,Bighorn,Bighorn Spring 1,Spring,Park,Not representative,461125,4076660,-117.4359706,36.8350243,1856,> 75m,3,11/18/2005,First Visit,Rheocrene,2.02,20,9.4,1376,7.4,,0.25,2,0.1,"This spring is the furthest downstream of a series of sources that would otherwise create one long continuous springbrook, though there is dry space between them now. The sources converge along a rock face that forms part of the eastern border of the Cottonwood Range.

Flora: foxtail, upland species with mosses and algae.",CJ05-211,Located,<= 1 L/sec,54,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BIG0818,DEVA_P_BIG0818,Bighorn,Bighorn Spring 2,Spring,Park,Not representative,461113,4076639,-117.436103,36.83483688,1865,> 75m,3,11/18/2005,First Visit,Rheocrene,2.14,8,11.1,1455,7.3,,0.25,2,0.1,"This spring is located just upstream(to the S) of Bighorn 1. It has a willow patch at the source, but is otherwise very similar to bighorn 1. Upland species with algae and mosses.",CJ05-212,Located,<= 1 L/sec,55,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BIG0819,DEVA_P_BIG0819,Bighorn,Bighorn Spring 3,Spring,Park,Representative,461094,4076604,-117.4363187,36.83451817,1877,> 75m,3,11/18/2005,First Visit,Rheocrene,2.41,10,9.6,1220,7.4,,0.25,3.5,0.075,This spring lies upstream (S) from Bighorn 2. It has a clump of willows on the eastern bank and no vegetation on the western side of the springbrook because that edge is formed entirely of a sheer rock face. Very poor satellite reception will need to digitize.,CJ05-213,Located,<= 1 L/sec,56,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BIN0993,DEVA_P_BIN0993,[Individual Spring],Bindle Spring,Not a spring,Park,Standalone,502553,4073523,-116.9713789,36.80754103,1559,> 75m,3,11/5/2004,First Visit,Dry,,,,,,,,,,"No sign of any spring in this drainage or any nearby.  Small checkered pit viper encountered.  Probably gopher snake.  See photo.
Digitized from points in field.
Indian arrowheads also seen.",PS04-033,Not Located,<= 1 L/sec,57,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BIR0465,DEVA_P_BIR0465,Jail Canyon,Birch Spring,Spring,Park,Not representative,490799,4005147,-117.1023381,36.19107524,2293,> 75m,3,10/10/2005,First Visit,Rheocrene,9.12,,9.6,362.3,8.4,,600,2.5,1.7,"This spring lies high up in a side canyon of Jail Canyon.  Jail spring springbrook ends just before Birch Spring.  Spring is noted by large willow/ birch tree patch.  Actual source is located in thick vegetation--inaccessible.  Sample taken about 10m downstream of audible source.  Source is very wide, sampled NE spring flow.  Pipe noticed downstream from source.

Other flora:  birch trees.",CJ05-142,Located,>= 10 L/sec,58,Slight disturbance,,,,,,,Slight disturbance,,
DEVA,BLA0156,DEVA_P_BLA0156,[Individual Spring],Black Spot Spring,Spring,Park,Standalone,492439,4089115,-117.0849202,36.94807,2058,> 75m,3,3/15/2005,First Visit,Rheocrene,8.24,84,9.7,258,8.6,,4,2,1,"Watercress @ source.  One small and one large source come together after 9 meters.  Pipe is present at smaller source.  Good flow.  Pretty heavily grazed by burros and deer.  Evidence of residence farther downstream.  The flow runs into snowmelt in the main drainage after a little ways.

4/4/05 Digitized into Pathfinder from Garmin data. (PS)",PS05-215,Located,1.1 L/sec to 10 L/sec,59,Moderate disturbance,,Moderate disturbance,,Moderate disturbance,Moderate disturbance,,Moderate disturbance,,Moderate disturbance
DEVA,BLA0903,DEVA_P_BLA0903,[Individual Spring],Black Spring #4495,Not a spring,Outside Park,Standalone,,,,,,> 75m,999,,No Visit,[No Data],,,,,,,,,,"This spring is not in the original NPS database, but was mentioned in the 1988 Natioanal Monument Water Resources Index. It was last visited in 8/77 and found to be dry. There were no coordinates given for the location of this site.",,Not Located,<= 1 L/sec,60,,,,,,,,,,
DEVA,BLA0219,DEVA_P_BLA0219,Blackjack Spring,Blackjack Annex A,Spring,Park,Not representative,466431,4092207,-117.3771588,36.97537419,585,> 75m,2,12/12/2004,First Visit,Dry,,,,,,,,,,"Dried spring on small south-facing hillside, besides drying, evidence of impact is not seen.",CJ04-161,Located,<= 1 L/sec,61,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0220,DEVA_P_BLA0220,Blackjack Spring,Blackjack Annex B,Spring,Park,Not representative,466383,4092172,-117.3776938,36.975059,587,> 75m,2,12/12/2004,First Visit,Dry,,,,,,,,,,"Small dry but potentially marshy area approx 50m east of sp A, undist. Other than drying.",CJ04-162,Located,<= 1 L/sec,62,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0221,DEVA_P_BLA0221,Blackjack Spring,Blackjack Annex C,Spring,Park,Not representative,466326,4092138,-117.3783406,36.97474845,588,> 75m,2,12/12/2004,First Visit,Hand-dug well,,,,,,,,,,"Surrounded by salt grass and sporadic juncus for ~100 m, damp at bottom of hand-dug well, measures approx. 2m long, 1.25m wide and 1.5m deep, not holding water.",CJ04-163,Located,<= 1 L/sec,63,Highly disturbed,Highly disturbed,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0222,DEVA_P_BLA0222,Blackjack Spring,Blackjack Annex D,Spring,Park,Not representative,466257,4092101,-117.3791128,36.97441595,589,> 75m,2,12/12/2004,First Visit,Dry,,,,,,,,,,"another small seep is found 2 meters to east of 165.

undisturbed other than drying",CJ04-164,Located,<= 1 L/sec,64,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0377,DEVA_P_BLA0377,Blackjack Spring,Blackjack Annex E,Spring,Park,Not representative,466237,4092058,-117.37933,36.97402525,587,> 75m,2,12/12/2004,First Visit,Rheocrene,,,,,,LT,1,,,"although flowing, the slow rate and bedrock substrate prevent sampling.  Spring is surrounded by salt grass and juncus for 50 meters east and west.",CJ04-165,Located,<= 1 L/sec,65,,,,,,,Undisturbed,Undisturbed,,
DEVA,BLA0722,DEVA_P_BLA0722,Blackjack Spring,BlackJack Spring A,Spring,Park,Not representative,465979,4092271,-117.3822378,36.97593528,587,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,LT,1,,,This spring is in a series of seeps running N to S.  This seep has no surface water but riparian vegetation is present.  This is the northern most feature in the provence.  Provence lies along a fine whitish soil that seems very close to that of G.,CJ04-140,Located,<= 1 L/sec,66,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0723,DEVA_P_BLA0723,Blackjack Spring,BlackJack Spring B,Spring,Park,Not representative,465989,4092253,-117.3821251,36.97577348,588,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,LT,1,,,"Feature ""B"" in the Black Jack province is also a seep.  It is the second seep (N to S) and still lies in that fine white soil.",CJ04-141,Located,<= 1 L/sec,67,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0724,DEVA_P_BLA0724,Blackjack Spring,BlackJack Spring C,Spring,Park,Not representative,466020,4092211,-117.3817768,36.97539222,589,> 75m,2,,First Visit,Rheocrene,,,,,,LT,1,,,"This feature is a seep and is the third in the provence (N to S).  Lies directly on line with the fine white soils layer, but has no surface water.",CJ04-142,Located,<= 1 L/sec,68,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0725,DEVA_P_BLA0725,Blackjack Spring,BlackJack Spring D,Spring,Park,Not representative,466022,4092193,-117.3817563,36.97523271,588,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,This feature is the fourth in the provence runnning N to S along the fine white line. Not enough water to sample.,CJ04-143,Located,<= 1 L/sec,69,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0726,DEVA_P_BLA0726,Blackjack Spring,BlackJack Spring E,Spring,Park,Not representative,466026,4092183,-117.3817083,36.97513877,586,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,Feature 5 in this provence is just 5m south of (D) but has a separate juncus source.  D-F are all very close and lie along that fine white soil line. Not enough water to sample.,CJ04-144,Located,<= 1 L/sec,70,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0727,DEVA_P_BLA0727,Blackjack Spring,BlackJack Spring F,Spring,Park,Not representative,466029,4092179,-117.3816711,36.97510866,586,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,"This feature is another source very close to the seep before.  There is no surface water but has a separate riparian vegetation corridor.  Lies in fine, soft, white soil. Not enough water to sample.",CJ04-145,Located,<= 1 L/sec,71,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0728,DEVA_P_BLA0728,Blackjack Spring,BlackJack Spring G,Spring,Park,Not representative,466032,4092165,-117.3816426,36.97498099,584,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,"The seep is the 6th along that N to S whitish soil line.  This seep seems to have more water as there is much grapevine.
Not enough water to sample.
Flora:  salt bush (atriplex)",CJ04-146,Located,<= 1 L/sec,72,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0729,DEVA_P_BLA0729,Blackjack Spring,BlackJack Spring H,Spring,Park,Not representative,466027,4092146,-117.3816928,36.97480711,578,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,LT,1,,,This feature lies just 8 m south of (G) and starts at top with a large area of juncus.  There is no surface water and no main channel below.,CJ04-147,Located,<= 1 L/sec,73,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0730,DEVA_P_BLA0730,Blackjack Spring,BlackJack Spring I,Spring,Park,Not representative,466033,4092132,-117.3816239,36.97468232,580,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,"This feature starts at top of small hill with juncus and ends at the bottom with goldenrod/ baccharis channel.  Seems to get more water at different times of the year, though some water could be seen.  Water would not pool for sampling.",CJ04-148,Located,<= 1 L/sec,74,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0731,DEVA_P_BLA0731,Blackjack Spring,BlackJack Spring J,Spring,Park,Not representative,466048,4092119,-117.3814568,36.97456688,584,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,This feature is also a seep lying along that white fine porous soil.  No surface water but separate riparian channel.,CJ04-149,Located,<= 1 L/sec,75,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0371,DEVA_P_BLA0371,Blackjack Spring,BlackJack Spring K,Spring,Park,Not representative,466060,4092105,-117.3813249,36.97444455,586,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,This feature is again another seep lying in the fine white soil. Not enough water to sample.,CJ04-150,Located,<= 1 L/sec,76,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0372,DEVA_P_BLA0372,Blackjack Spring,BlackJack Spring L,Spring,Park,Not representative,466061,4092098,-117.3813116,36.97438244,584,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,"This feature is another seep along that N to S white soil line.  No surface water, but has a separate riparian line.",CJ04-151,Located,<= 1 L/sec,77,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0373,DEVA_P_BLA0373,Blackjack Spring,BlackJack Spring M,Spring,Park,Not representative,466066,4092084,-117.3812518,36.97425333,584,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,"This feature is another small seep lying on that N to S white line.  There was no surface water, but had its own riparian corridor.  Starts at top with Juncus/ Phragmites and ends with Baccharis/ Goldenrod.",CJ04-152,Located,<= 1 L/sec,78,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0374,DEVA_P_BLA0374,Blackjack Spring,BlackJack Spring N Main BJ,Spring,Park,Representative,466081,4092058,-117.3810883,36.97401752,586,> 75m,2,12/11/2004,First Visit,Rheocrene,6.8,65,21,1056,8.3,,5,3,,"This feature is the main spring in the province.  This spring looks as if it has 4 fingers (4 sources less that 5 m apart) all flowing into one downstream channel, though running water was only found in one finger.  Found a couple of large chips, presumably Native American.

Fauna:  ants, winter beetle

see sketch on back",CJ04-153,Located,1.1 L/sec to 10 L/sec,79,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0375,DEVA_P_BLA0375,Blackjack Spring,BlackJack Spring O,Spring,Park,Not representative,466084,4092017,-117.3810436,36.97365282,579,> 75m,2,12/11/2004,First Visit,[No Data],,,,,,,,,,This feature lies just south of the main Black Jack Spring (N).  This drainage seems to have a lot more flow than most of the other seeps.,CJ04-154,Located,<= 1 L/sec,80,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0376,DEVA_P_BLA0376,Blackjack Spring,BlackJack Spring P,Spring,Park,Not representative,466134,4091908,-117.3804791,36.97267019,574,> 75m,2,12/11/2004,First Visit,Rheocrene,,,,,,,,,,"This feature is the last of the Black Jack Provence.  It has no surface water but its own riparian corridor.  Sits all by itself about ~100m south of ""O"".",CJ04-155,Located,<= 1 L/sec,81,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BLA0475,DEVA_P_BLA0475,[Individual Spring],Blackrock Well,Not a spring,Park,Standalone,443492,4042080,-117.6311674,36.52242092,1807,> 75m,3,3/23/2005,First Visit,Unknown,9.6,0.1,16.4,481,,,0,4,0.3,"This well lies deep in the wash in a side canyon of lee wash. There are many petroglyphs and miners' scratchings from 1906-1908 in the rocks nearby. Small hole with algae filled water pocket. Old miner debris found, but no well. No pH taken because of error in pH probe.",CJ05-118,Not Located,<= 1 L/sec,82,,,Highly disturbed,,Moderate disturbance,Moderate disturbance,,Highly disturbed,,Moderate disturbance
DEVA,BLA0477,DEVA_P_BLA0477,Blackwater Spring,Blackwater Spring A,Spring,Park,Representative,496390,4026931,-117.0402529,36.38750451,978,> 75m,2,3/25/2005,First Visit,Rheocrene,0.71,7,15,1120,8.3,GT,1,1,0.02,Blackwater Spring A lies ~8m NW from Blackwater Spring  B and is in roughly the same ledge. This spring emerges from under some large long-leaf brickelia and dissappears~1m into some unkn grasses/cheatgrass below. Water is very muddy with lots of Burro trails/feces at source. Looks like it might have been dugout.,CJ05-120,Located,<= 1 L/sec,83,,,Slight disturbance,,,,Highly disturbed,Highly disturbed,,
DEVA,BLA0476,DEVA_P_BLA0476,Blackwater Spring,Blackwater Spring B,Spring,Park,Not representative,496403,4026923,-117.0401103,36.38743342,978,> 75m,2,3/25/2005,First Visit,Rheocrene,5.31,1,24.5,2010,7.8,LT,1,1,1,This is the spring source most south in the Blackwater Province. It seeps out of a ledge of Animopsis just N of  a large mesquite tree. There are Burro trails right through it with LOTS of bees.,CJ05-119,Located,<= 1 L/sec,84,,,Moderate disturbance,,,,Moderate disturbance,Moderate disturbance,,
DEVA,BLI0367,DEVA_P_BLI0367,[Individual Spring],Blister Well,Not a spring,Park,Standalone,542795,3953224,-116.526835,35.72205617,38,> 75m,1,12/10/2004,First Visit,Well,,,,,,,,,,"This site/ well did not exist anymore, or could not find the actual well (searched ~10 acres).  Site found was an old fence line with small dugout spots, (assumed old borax prospect).  No sign of well.",CJ04-135,Located,<= 1 L/sec,85,Highly disturbed,,,,,,,Highly disturbed,,
DEVA,BLU0738,DEVA_P_BLU0738,Trail Canyon Upper,Blue Cliff A,Spring,Park,Not representative,493372,4017143,-117.0738254,36.29924654,1748,> 75m,3,2/1/2005,First Visit,Rheocrene,11.91,40,0.6,1850,5.1,,5,1,1.5,"This source is high in Trail Canyon, above the snowline.  There was little wetland vegetation, probably due to the substrate flooding.  Source innaccessible because of snow/ice, frozen source.

Other vegetation:  cliffrose",CJ05-038,Located,1.1 L/sec to 10 L/sec,86,,,,,Highly disturbed,,,Highly disturbed,,
DEVA,BLU0737,DEVA_P_BLU0737,Trail Canyon Upper,Blue Cliff B,Spring,Park,Not representative,493378,4017082,-117.0737568,36.29870383,1767,> 75m,3,2/1/2005,First Visit,Rheocrene,12.93,,1,1594,5.1,GT,15,3,1,This spring is very high elevation and lies above the snow/ ice line.  Exact source not exact due to melting ice/ snow dripping down.  Many frozen waterfalls and icefalls.,CJ05-037,Located,>= 10 L/sec,87,,,,,Moderate disturbance,,,Moderate disturbance,,
DEVA,BON0151,DEVA_P_BON0151,[Individual Spring],Bonnie Claire Seep,Spring,Outside Park,Standalone,481144,4096741,-117.2119711,37.01665557,1703,> 75m,3,3/8/2005,First Visit,Seep,4.54,100,8.8,4001,7.6,,1,5,0.3,"Flows intermittently down canyon for 100 meters.  To access, turn up canyon near old corral and terraced areas (probably historic, not prehistoric) by large pinyon. Joshua Tree and sage community.


4/21/05 (PS)  I was not present for this survey.",PS05-210,Located,<= 1 L/sec,88,,,,,,,Undisturbed,Undisturbed,,
DEVA,BOT0781,DEVA_P_BOT0781,Bottle Spring,Bottle Spring,Spring,Park,Representative,458992,4046379,-117.4582765,36.56196249,1957,> 75m,3,10/11/2005,First Visit,Rheocrene,4.02,2000,10.9,389.4,7.9,,1.25,2.5,0.35,"This spring is just north of Walrus spring, at the head of a water course.  The springbrook is a soggy area with low flow at the source, but the springbrook continues down the wash, intermittently, but picking up flow along more bedrock--sandy areas with less fines.  Springbrook continues intermittantly for several hundred meters down the canyon.",CJ05-181,Located,1.1 L/sec to 10 L/sec,89,,,,,,,Undisturbed,Undisturbed,,
DEVA,BRA0045,DEVA_P_BRA0045,Bradbury,Bradbury A,Not a spring,Park,Not representative,542891,3974834,-116.5246128,35.91688124,545,> 75m,2,12/10/2004,First Visit,Dry,,,,,,,,,,Mesquite patch in wash below old mine shaft.  NOT A SPRING.,PS04-170,Not Located,<= 1 L/sec,90,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BRA0046,DEVA_P_BRA0046,Bradbury,Bradbury B,Not a spring,Park,Not representative,542856,3974841,-116.5250008,35.91694653,540,> 75m,2,12/10/2004,First Visit,Dry,,,,,,,,,,Mesquite patch in drainage just east of Bradbury Well.  NOT A SPRING.,PS04-171,Not Located,<= 1 L/sec,91,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BRA0047,DEVA_P_BRA0047,Bradbury,Bradbury C,Not a spring,Park,Not representative,542823,3974846,-116.5253599,35.9169969,540,> 75m,2,12/10/2004,First Visit,Dry,,,,,,,,,,Moist soiled mesquite patch directly east of Bradbury Well.  NOT A SPRING. False clover present.,PS04-172,Not Located,<= 1 L/sec,92,,,Highly disturbed,,,,,Highly disturbed,,
DEVA,BRA0056,DEVA_P_BRA0056,Bradbury,Bradbury well,Not a spring,Park,Representative,542809,3974823,-116.5255153,35.91678621,540,> 75m,2,12/10/2004,First Visit,Dry,,,,,,,,,,No veg just a dry gravel filled well.  Circular rock ruins nearby.  Burned dead cottonwood next to dry filled well.,PS04-173,Not Located,<= 1 L/sec,93,,,Highly disturbed,Moderate disturbance,,,,Highly disturbed,,
